Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000065135,GNAI3,0.0,-1.0460894429600724,0.6941208952296081,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.005577995768417003,3.826932585579093,0.5004709087464512
ENSG00000159352,PSMD4,0.0027013180569139773,-1.0460894429600716,0.5758032381960473,0.0173819228002877,3.020067170344233,0.06402439711110146,0.0,-0.7335608031054939,1.0,0.0,-0.1730674144209079,1.0
ENSG00000143322,ABL2,0.0,-1.0460894429600724,0.6941208952296081,0.0,1.020067170344232,1.0,0.003997794320374965,3.2664391968945052,0.4912092054100837,0.0,1.826932585579093,1.0
ENSG00000116918,TSNAX,0.0013506590284569886,0.9539105570399276,1.0,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000115355,CCDC88A,0.0040519770853709655,0.9539105570399267,0.7837188714764702,0.0,-0.3018609245431296,1.0,0.003997794320374965,1.2664391968945052,0.9465368482357607,0.0,0.5050044906917304,1.0
ENSG00000254999,BRK1,0.008103954170741931,0.7612654790975322,0.7123469338825482,0.010429153680172621,1.2127122482866293,0.8968498331732752,0.0,-1.0554888979928565,0.8090843746490052,0.0,-0.49499550930826963,1.0
ENSG00000231160,KLF3-AS1,0.0,-1.0460894429600724,0.6941208952296081,0.0034763845600575406,3.020067170344233,0.5812324172021095,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000177738,AC025171.1,0.0,-1.0460894429600724,0.6941208952296081,0.0034763845600575406,3.020067170344233,0.5812324172021095,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000196262,PPIA,0.013506590284569886,0.09141408078986224,1.0,0.010429153680172621,-0.0673956709061061,1.0,0.01599117728149986,0.5883672917818688,1.0,0.011155991536834007,0.24197008485793603,1.0
ENSG00000283886,BX664615.2,0.0,-1.0460894429600724,0.6941208952296081,0.0,1.020067170344232,1.0,0.003997794320374965,3.2664391968945052,0.4912092054100837,0.0,1.826932585579093,1.0
ENSG00000138185,ENTPD1,0.0013506590284569886,0.9539105570399276,1.0,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000075239,ACAT1,0.0013506590284569886,0.9539105570399276,1.0,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000149311,ATM,0.0013506590284569886,0.9539105570399276,1.0,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000111639,MRPL51,0.0,-1.0460894429600724,0.6941208952296081,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.005577995768417003,3.826932585579093,0.5004709087464512
ENSG00000185950,IRS2,0.0013506590284569886,0.9539105570399276,1.0,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000102978,POLR2C,0.0013506590284569886,-0.046089442960072446,1.0,0.0,0.43510466962307603,1.0,0.003997794320374965,2.2664391968945052,0.7056768260524537,0.0,1.241970084857937,1.0
ENSG00000267100,ILF3-DT,0.0027013180569139773,1.5388730577610836,0.6941208952296081,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.0,1.241970084857937,1.0
ENSG00000287271,AC011455.6,0.0,-1.0460894429600724,0.6941208952296081,0.0,1.020067170344232,1.0,0.003997794320374965,3.2664391968945052,0.4912092054100837,0.0,1.826932585579093,1.0
ENSG00000213799,ZNF845,0.005402636113827955,-0.3091238487938659,0.889138552149235,0.006952769120115081,0.60502967106539,1.0,0.011993382961124895,1.4590842748369015,0.5351750761276437,0.0,-0.49499550930826963,1.0
ENSG00000204577,LILRB3,0.0013506590284569886,0.9539105570399276,1.0,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000280071,GATD3B,0.08779283684970425,-0.35924732821970284,0.6941208952296081,0.128626228722129,0.48663497026315916,0.7774157000590743,0.13992280121312378,0.6290092762792145,0.5105659430988139,0.050201961915753025,-0.9596637763117148,0.8039706152376217
ENSG00000275464,FP565260.1,0.00945461319919892,-1.0460894429600724,0.37260164270431295,0.038240230160632945,2.020067170344234,0.06366585402022712,0.0,-2.257122759162507,0.371041679056424,0.022311983073668013,0.9009331670228686,0.9429082675677024
ENSG00000280433,FP565260.6,0.01890922639839784,-0.38712636079513985,0.7325172107246044,0.027811076480460325,0.5461359820118217,0.9528000690363743,0.019988971601874825,0.04404677555805847,1.0,0.027889978842085016,0.6045401642426445,1.0
ENSG00000275993,SIK1B,0.006753295142284943,2.5388730577610836,0.2209752752789813,0.0,-0.5648953303769231,1.0,0.0,-0.31852330382665084,1.0,0.0,0.24197008485793603,1.0
ENSG00000288187,CU633906.5,0.0,-1.0460894429600724,0.6941208952296081,0.0,1.020067170344232,1.0,0.003997794320374965,3.2664391968945052,0.4912092054100837,0.0,1.826932585579093,1.0
ENSG00000275895,U2AF1L5,0.05132504308136557,0.19491865654372198,0.8708124486513927,0.0347638456005754,-0.4512385485813555,1.0,0.07196029776674936,0.7864462557748926,0.4912092054100837,0.022311983073668013,-0.9172285099913182,0.8894505160646824
ENSG00000280145,CU638689.4,0.0,-2.0460894429600716,0.3604839764641,0.010429153680172621,4.020067170344233,0.10040981034125417,0.0,0.26643919689450524,1.0,0.0,0.826932585579093,1.0
ENSG00000280164,CU638689.5,0.0,-1.0460894429600724,0.6941208952296081,0.0034763845600575406,3.020067170344233,0.5812324172021095,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000280018,CU634019.5,0.0,-1.0460894429600724,0.6941208952296081,0.0034763845600575406,3.020067170344233,0.5812324172021095,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000273590,SMIM11B,0.0027013180569139773,1.5388730577610836,0.6941208952296081,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.0,1.241970084857937,1.0
ENSG00000278961,SMIM34B,0.0027013180569139773,1.5388730577610836,0.6941208952296081,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.0,1.241970084857937,1.0
ENSG00000276289,KCNE1B,0.0040519770853709655,1.9539105570399267,0.5327459376859177,0.0,0.02006717034423211,1.0,0.0,0.26643919689450524,1.0,0.0,0.826932585579093,1.0
ENSG00000279579,LINC01666,0.0,-1.6310519436812276,0.5349509793500219,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.011155991536834007,4.411895086300249,0.21883907880911338
ENSG00000278932,CR381653.1,0.005402636113827955,-1.1835929667100071,0.5210398266513538,0.006952769120115081,-0.09541004707570266,1.0,0.011993382961124895,0.6814766961733492,0.9984041531249629,0.027889978842085016,2.0899669914128864,0.40751008162004976
ENSG00000274391,TPTE,0.0013506590284569886,-0.6310519436812276,0.7837188714764702,0.0,0.02006717034423211,1.0,0.003997794320374965,1.6814766961733492,0.8368307089732322,0.005577995768417003,2.241970084857937,0.8425287243179976
ENSG00000224905,AP001347.1,0.0,-2.368017537847434,0.22214638441049545,0.0,-0.3018609245431296,1.0,0.00799558864074993,2.266439196894506,0.4912092054100837,0.011155991536834007,2.826932585579093,0.48911202949183685
ENSG00000185272,RBM11,0.0,-4.631051943681228,5.9985378521511284e-05,0.0034763845600575406,-1.5034947857127792,0.5812324172021095,0.0799558864074993,4.658756619673266,3.207023854133753e-06,0.011155991536834007,-0.04753653233704913,1.0
ENSG00000155304,HSPA13,0.05672767919519352,-0.6421925012864294,0.39572037632145096,0.06605130664109327,-0.11743635340570124,1.0,0.13992280121312378,1.2664391968945061,0.09613157162656356,0.05577995768417003,-0.31354863797073795,1.0
ENSG00000155307,SAMSN1,0.2728331237483117,0.33384425536285534,0.6941208952296081,0.1807719971229921,-0.5094002177852193,0.8968498331732752,0.24386545354287287,0.006316386480615499,1.0,0.23427582227351412,-0.050583407895912647,1.0
ENSG00000281903,LINC02246,0.0,-1.6310519436812276,0.5210398266513538,0.0034763845600575406,2.020067170344233,0.8629436272874313,0.003997794320374965,2.2664391968945052,0.7056768260524537,0.0,1.241970084857937,1.0
ENSG00000180530,NRIP1,0.22961203483768805,1.1623097062968757,0.025830772509880594,0.08690961400143851,-1.054280171115848,0.40996981933480847,0.12792941825199888,-0.4170871383102397,0.9992480440762698,0.08924793229467205,-0.9184945873353101,0.8084062033748123
ENSG00000229425,AJ009632.2,0.0,-2.6310519436812276,0.285743552723959,0.0,-0.5648953303769231,1.0,0.019988971601874825,4.851401697615662,0.06567233983276712,0.0,0.24197008485793603,1.0
ENSG00000155313,USP25,0.16883237855712357,0.2873342907651195,0.6941208952296081,0.13210261328218653,-0.24142507068115515,1.0,0.1719051557761235,0.21807617533310708,0.9992480440762698,0.10040392383150605,-0.6186268584766479,0.9990235829387976
ENSG00000215386,MIR99AHG,0.0027013180569139773,-0.04608944296007156,1.0,0.0034763845600575406,1.020067170344233,1.0,0.003997794320374965,1.2664391968945052,0.9465368482357607,0.0,0.5050044906917304,1.0
ENSG00000154640,BTG3,0.03781845279679568,-1.4918891960096032,0.011186553214785048,0.1390553824023016,1.3115299845045443,0.074059290250227,0.07196029776674936,0.03863327937169414,1.0,0.11155991536834006,0.7763065125091244,0.6210257400442254
ENSG00000280594,BTG3-AS1,0.006753295142284943,-0.4611269422389155,0.7837188714764702,0.0173819228002877,1.60502967106539,0.43808820013316063,0.00799558864074993,0.3919700789783658,1.0,0.0,-0.8735071325619996,1.0
ENSG00000240770,C21orf91-OT1,0.0,-1.0460894429600724,0.6941208952296081,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.005577995768417003,3.826932585579093,0.5004709087464512
ENSG00000154642,C21orf91,0.10129942713427414,-0.47058727148798285,0.5442059037516307,0.13210261328218653,0.18652831648297408,1.0,0.1479183898538737,0.3850836933931254,0.8090843746490052,0.14502788997884208,0.3434153484174818,0.9975538146496286
ENSG00000244676,AL109761.1,0.0,-2.368017537847434,0.20134940536726148,0.0,-0.3018609245431296,1.0,0.01599117728149986,4.588367291781868,0.017573714224124994,0.0,0.5050044906917304,1.0
ENSG00000154645,CHODL,0.0,-1.6310519436812276,0.5210398266513538,0.0034763845600575406,2.020067170344233,0.8629436272874313,0.003997794320374965,2.2664391968945052,0.7056768260524537,0.0,1.241970084857937,1.0
ENSG00000237484,LINC01684,0.006753295142284943,-2.746529161101164,0.00040167249408462033,0.0347638456005754,0.3920359477311912,1.0,0.03198235456299972,0.2664391968945061,1.0,0.11155991536834006,2.6342875076366963,0.0030295703315443793
ENSG00000234883,MIR155HG,0.0027013180569139773,-2.9846888982959285,0.0018854067625571106,0.006952769120115081,-0.9185322849916231,0.8828688941920821,0.05596912048524951,2.7138981738657275,0.004871578462136371,0.03346797461050202,1.3863599941931106,0.5004709087464512
ENSG00000260583,AP000223.1,0.0013506590284569886,-0.046089442960072446,1.0,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.005577995768417003,2.826932585579093,0.7320735646659243
ENSG00000154719,MRPL39,0.0472730659959946,-1.4307532931953983,0.00994684925667677,0.11819707504195637,0.579494578958252,0.6694345953912093,0.15191618417424868,1.044046775558058,0.1957964613881086,0.11713791113675706,0.5314767020529207,0.8425287243179976
ENSG00000154721,JAM2,0.0,-2.0460894429600716,0.3296040456254042,0.0034763845600575406,1.435104669623077,0.966566902203134,0.0,0.26643919689450524,1.0,0.011155991536834007,3.411895086300249,0.3036979530948469
ENSG00000287109,AP000224.1,0.0,-1.0460894429600724,0.6941208952296081,0.0,1.020067170344232,1.0,0.0,1.2664391968945052,1.0,0.005577995768417003,3.826932585579093,0.5004709087464512
ENSG00000154723,ATP5PF,1.2250477388104886,0.0559451912108925,0.9995303372361223,1.035962598897147,-0.2627345932533077,1.0,1.4511993382961124,0.3333646694823328,0.7559886783443835,1.0263512213887285,-0.25731559087269334,1.0
ENSG00000154727,GABPA,0.11075404033347307,-0.01090001449777267,1.0,0.1112443059218413,0.031038288165236683,1.0,0.0679625034463744,-0.7534603605431984,0.6683640316290561,0.1729178688209271,0.7825384662206387,0.5004709087464512
ENSG00000142192,APP,0.5037958176144567,1.4895777615043095,0.0017532238561916774,0.0695276912011508,-2.5005047431069682,0.0028915247386039514,0.21188309897987315,-0.7892449356831721,0.5636704953289842,0.30678976726293516,-0.16984351354662142,1.0
ENSG00000233783,AP001442.1,0.0027013180569139773,1.5388730577610836,0.6941208952296081,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.0,1.241970084857937,1.0
ENSG00000166265,CYYR1,0.0027013180569139773,-1.0460894429600716,0.5758032381960473,0.0,-0.979932829655767,0.8828688941920821,0.019988971601874825,3.266439196894506,0.03990509116657943,0.0,-0.1730674144209079,1.0
ENSG00000154734,ADAMTS1,0.0,-2.368017537847434,0.20134940536726148,0.013905538240230162,4.341995265231595,0.029518188594465672,0.0,-0.0554888979928565,1.0,0.0,0.5050044906917304,1.0
ENSG00000154736,ADAMTS5,0.025662521540682784,3.2758386519272893,0.006650688274902444,0.0,-2.3722502524345277,0.34930956495719506,0.003997794320374965,-1.0554888979928565,0.8984859132391354,0.0,-1.5653848371996677,0.9429082675677024
ENSG00000232079,LINC01697,0.0,-1.0460894429600724,0.6941208952296081,0.0034763845600575406,3.020067170344233,0.5812324172021095,0.0,1.2664391968945052,1.0,0.0,1.826932585579093,1.0
ENSG00000232855,AF165147.1,0.0013506590284569886,-1.3680175378474342,0.5145521765710949,0.013905538240230162,3.3419952652315947,0.074059290250227,0.0,-0.31852330382665084,1.0,0.0,0.24197008485793603,1.0
ENSG00000156239,N6AMT1,0.013506590284569886,-1.2870975424638678,0.14576773602740203,0.013905538240230162,-0.6580047347684044,0.9764863098349646,0.0679625034463744,2.188436684893233,0.01132753370006808,0.022311983073668013,0.14886068046645384,1.0
ENSG00000198862,LTN1,0.17018303758558057,-0.011601066574782326,1.0,0.08690961400143851,-1.0932743027317118,0.3720085170239022,0.21987868762062307,0.46646380520249986,0.6823830633563717,0.23985381804193112,0.5928772467170638,0.7320735646659243
ENSG00000156253,RWDD2B,0.020259885426854828,-0.8009769451235416,0.41429226963718896,0.06257492208103572,1.683032183066663,0.0602883691305233,0.019988971601874825,-0.358051668013287,1.0,0.01673398730525101,-0.4584696332831557,1.0
ENSG00000273254,AF129075.2,0.0013506590284569886,-2.0460894429600716,0.1774282236331532,0.0,-1.1498578310980792,0.8968498331732752,0.027984560242624756,4.266439196894505,0.0032925741306737985,0.0,-0.34299241586322005,1.0
ENSG00000156256,USP16,0.36062596059801594,-0.1297473720069826,0.8634135093944574,0.30592184128506356,-0.3590677819496053,1.0,0.44375516956162114,0.29243440542745036,0.8368307089732322,0.46855164454702825,0.36904478200713187,0.8894505160646824
ENSG00000156261,CCT8,0.6240044711471288,-0.2301400489921387,0.7007257670326091,0.6292256053704148,-0.1285630527348507,1.0,0.9234904880066169,0.5602707020363467,0.4912092054100837,0.6303135218311213,-0.11331660697585755,1.0
ENSG00000231125,AF129075.1,0.0027013180569139773,1.5388730577610836,0.6941208952296081,0.0,0.43510466962307603,1.0,0.0,0.6814766961733492,1.0,0.0,1.241970084857937,1.0
ENSG00000286018,AF129075.3,0.0027013180569139773,-1.6310519436812285,0.28918824213739447,0.0034763845600575406,-0.30186092454312874,1.0,0.00799558864074993,0.68147669617335,1.0,0.027889978842085016,2.826932585579092,0.153494949973902
ENSG00000156265,MAP3K7CL,0.24176796609380094,1.1059136504849771,0.1967770931754688,0.024334691920402784,-2.9629264043500765,0.053332547038277354,0.01599117728149986,-3.4116327082181317,0.03990509116657943,0.3848817080207732,1.3787867744883098,0.2600965522841135
ENSG00000215533,LINC00189,0.01755856736994085,3.7612654790975313,0.004931717907457167,0.0,-1.7872877517133716,0.5812324172021095,0.0,-1.5409157251630985,0.5041671151696193,0.0,-0.9804223364785116,0.9578508699192845
ENSG00000156273,BACH1,0.5254063620697685,2.678597821427697,3.2137382138121973e-09,0.08343322944138097,-2.0639970944442414,0.01417952512986839,0.04397573752412461,-2.9200877718849356,0.001322854857151196,0.12829390267359106,-1.3194239447248157,0.48911202949183685
ENSG00000248476,BACH1-IT1,0.006753295142284943,0.9539105570399284,0.6941208952296081,0.0,-0.979932829655767,0.8828688941920821,0.0,-0.7335608031054939,1.0,0.011155991536834007,1.826932585579092,0.7320735646659243
ENSG00000273017,AP000240.1,0.041870429882166646,1.7839855555976145,0.03358163945519954,0.0,-3.3018609245431296,0.053332547038277354,0.019988971601874825,-0.27788131932930416,1.0,0.01673398730525101,-0.3825207800498571,1.0
ENSG00000232118,BACH1-AS1,0.0013506590284569886,-0.046089442960072446,1.0,0.0034763845600575406,2.020067170344233,0.8629436272874313,0.0,0.6814766961733492,1.0,0.0,1.241970084857937,1.0
ENSG00000228817,BACH1-IT2,0.012155931256112897,2.2758386519272893,0.12364072486116198,0.0034763845600575406,-0.30186092454312874,1.0,0.0,-1.1929924217427912,0.8351559420988542,0.0,-0.6324990330582052,1.0
ENSG00000273464,AP000238.1,0.0013506590284569886,-0.046089442960072446,1.0,0.0,0.43510466962307603,1.0,0.003997794320374965,2.2664391968945052,0.6801888056874034,0.0,1.241970084857937,1.0
ENSG00000156299,TIAM1,0.2458199431791719,1.240791704828089,0.014014278638458734,0.14253176696235917,-0.342502909040475,1.0,0.11193824097049902,-0.7147835960748656,0.6766445566484405,0.027889978842085016,-2.565384837199668,0.05597167878436051
ENSG00000237594,AP000251.1,0.0,-1.0460894429600724,0.6941208952296081,0.0,1.020067170344232,1.0,0.003997794320374965,3.2664391968945052,0.4912092054100837,0.0,1.826932585579093,1.0
ENSG00000234509,AP000253.1,0.0,-2.368017537847434,0.29038477796232537,0.013905538240230162,4.341995265231595,0.074059290250227,0.0,-0.0554888979928565,1.0,0.0,0.5050044906917304,1.0
ENSG00000142168,SOD1,0.584835359321876,-1.3982803765647818,0.001306583545242138,1.369695516662671,0.48212633739287375,0.5812324172021095,1.8669699476151087,1.068025638492498,0.07382291703812315,1.3721869590305829,0.43656343458985364,0.8039706152376217
ENSG00000273271,AP000254.2,0.013506590284569886,0.8283796749560688,0.656180921090402,0.010429153680172621,0.31962745220314126,1.0,0.0,-1.7335608031054939,0.5351750761276437,0.011155991536834007,0.6045401642426445,1.0
