Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000173276,ZBTB21,0.04431286410084997,-0.05884577920837586,1.0,0.06261245052177042,0.6543592582504942,0.7174069873314811,0.046158298364925486,0.12769715809658244,1.0,0.008516886930983847,-1.5429568290390172,0.977684966804051,0.05330882352941177,0.5300832564964195,1.0,0.0,0.2517031298603847,1.0
ENSG00000237232,ZNF295-AS1,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0041962089422659535,3.35008957943303,0.5357170875184053,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000177398,UMODL1,0.0,-1.973956881621863,0.5698505008709661,0.0,0.021141588922116483,1.0,0.0,0.3500895794330301,1.0,0.0,1.501437290319437,1.0,0.0,2.185435085108974,1.0,0.17575757575757575,8.317792320318159,0.0015104638110932367
ENSG00000184385,UMODL1-AS1,0.008308662018909369,2.8333980404357417,0.08241704842653078,0.0,-0.7862133331354872,1.0,0.0,-0.4572653426245745,1.0,0.0,0.6940823682618324,1.0,0.0,1.3780801630513704,1.0,0.0,3.510437398260553,1.0
ENSG00000160179,ABCG1,0.0180021010409703,-1.867041677705351,0.00556803314100874,0.034784694734316904,-0.30078650596524614,1.0,0.10490522355664883,1.72860120268676,0.04389790033899322,0.059618208516886935,0.6434562951918643,1.0,0.11994485294117647,1.7000082579387326,0.5366696498339311,0.0,0.2954245072897024,1.0
ENSG00000160183,TMPRSS3,0.0,-1.5589193823430199,0.7588891527718247,0.00347846947343169,2.0211415889221165,0.8299360286676019,0.0,0.765127078711874,1.0,0.008516886930983847,3.501437290319437,0.7800964352570041,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000160185,UBASH3A,0.0013847770031515615,-5.277737629798967,8.881684796194581e-11,0.12522490104354084,1.7711633359137693,0.014107360168360379,0.10490522355664883,1.2691695840494628,0.15852757505976517,0.13627019089574155,1.5889001315697766,0.32814825695675937,0.0,-2.1364930097783876,1.0,0.05858585858585858,1.0140115721410536,1.0
ENSG00000160188,RSPH1,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.008516886930983847,4.501437290319437,0.5572150191643606,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000160190,SLC37A1,0.03461942507878903,-1.665834586259531,0.003871251093176098,0.08696173683579225,0.32926388428444886,0.9949778014606233,0.016784835769063814,-2.04222784334573,0.12589610799877152,0.38325991189427316,3.02499924637645,3.499134891975053e-05,0.10661764705882354,0.6971486037994916,1.0,0.05858585858585858,0.5629048181546885,1.0
ENSG00000160191,PDE9A,0.0,-3.973956881621863,0.003871251093176098,0.00347846947343169,-0.8857490066864022,1.0,0.058746925191723344,5.256980175041549,7.84282024498119e-06,0.0,-0.49856270968056293,1.0,0.0,0.1854350851089741,1.0,0.0,2.3177923203181567,1.0
ENSG00000160193,WDR4,0.022156432050424984,-1.056419041813836,0.19613410163583278,0.04869857262804366,0.68010467108705,0.7818524687829825,0.03356967153812763,0.060582962238044935,1.0,0.008516886930983847,-1.170988051652059,1.0,0.14659926470588236,2.4128455812120464,0.09784146378621025,0.05858585858585858,1.6453669783466616,1.0
ENSG00000160194,NDUFV3,0.36835068283831535,0.6604742953635931,0.26375330367950783,0.24697133261365,-0.3285696624787833,1.0,0.19302561134423385,-0.7100314130045406,0.7366999130535058,0.2725403817914831,-0.11950450750728603,1.0,0.21323529411764708,-0.4482012623478717,1.0,0.3515151515151515,0.37025974021229247,1.0
ENSG00000233056,ERVH48-1,0.0013847770031515615,-0.5589193823430199,1.0,0.0,0.021141588922116483,1.0,0.008392417884531907,2.935052080154187,0.4406120315661147,0.0,1.501437290319437,1.0,0.0,2.185435085108974,1.0,0.0,4.317792320318158,1.0
ENSG00000160199,PKNOX1,0.062314965141820264,-0.2052824277283185,0.8929635284246669,0.08000479788892888,0.3581765761996878,0.9661073938646507,0.09231659672985097,0.6068649947951417,0.6947863128148434,0.05110132158590309,-0.23036659873099108,1.0,0.026654411764705885,-0.8295152563569972,1.0,0.0,-0.3115642997614527,1.0
ENSG00000160201,U2AF1,0.10524305223951867,0.8665649043709402,0.1959296776741265,0.034784694734316904,-1.2876111172175122,0.34503720105789315,0.09651280567211692,0.35008957943303054,0.9514922705650649,0.017033773861967694,-1.7839649285428116,0.7957809130096776,0.09329044117647059,0.37808016305136993,1.0,0.0,-0.5770254429897865,1.0
ENSG00000286549,AP001631.2,0.0013847770031515615,1.026043118378137,0.7473883909242197,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000237989,LINC01679,0.0013847770031515615,0.02604311837813711,1.0,0.0,0.4361790882009604,1.0,0.0041962089422659535,2.35008957943303,0.7502997192701308,0.0,1.916474789598281,1.0,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000142178,SIK1,0.004154331009454684,-0.7813118036794666,0.7651415306687389,0.00695693894686338,0.6061040896432726,1.0,0.0,-0.9718385154543325,0.8891224042818829,0.017033773861967694,2.086399791040593,0.7957809130096776,0.026654411764705885,2.77039758583013,0.7256667888743477,0.0,2.995864225430794,1.0
ENSG00000160207,HSF2BP,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.008516886930983847,4.501437290319437,0.5572150191643606,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000160208,RRP1B,0.10524305223951867,-1.2228701792110037,0.01692625479165156,0.2747990884011035,0.8512165874798046,0.2975356742898654,0.1972218202864998,0.2071316255909874,1.0,0.3321585903083701,1.0420056716821393,0.5572150191643606,0.19990808823529413,0.2546977475460874,1.0,0.11717171717171716,-0.10286972815456519,1.0
ENSG00000160209,PDXK,0.49990449813771365,1.692998991296601,0.00015701936843775976,0.16696653472472112,-1.102240826583165,0.3061654105473745,0.19302561134423385,-0.8401554063888781,0.5961346526558184,0.06813509544787077,-2.195916447947913,0.4584076123511713,0.10661764705882354,-1.5119186531583755,1.0,0.17575757575757575,-0.5648507290436844,1.0
ENSG00000160213,CSTB,1.7323560309426034,0.7557291310983143,0.13498325132925004,1.1618088041261845,-0.298200257813631,1.0,1.0238749819128925,-0.49627069048481265,0.9514922705650649,0.7580029368575625,-0.911344235019039,1.0,0.8262867647058825,-0.7620974949968906,1.0,1.4646464646464645,0.06621887356976264,1.0
ENSG00000160214,RRP1,0.05816063413236558,-0.8514728750968676,0.19613410163583278,0.10783255367638239,0.5292884925924422,0.7511402689251562,0.11749385038344669,0.668911763452571,0.5961346526558184,0.11071953010279002,0.5539047102135721,1.0,0.0666360294117647,-0.08758340929744168,1.0,0.05858585858585858,0.4109017247096385,1.0
ENSG00000215458,AATBC,0.09139528220800305,4.507169808114753,9.727447814171294e-10,0.0,-4.087382867856053,0.0023108935410028277,0.0,-3.758434877345139,0.01394773664028084,0.0,-2.607087166458732,0.5572150191643606,0.0,-1.923089371669195,1.0,0.11717171717171716,1.8366656305815408,1.0
ENSG00000160216,AGPAT3,0.30326616369019194,1.3316694009363992,0.00556803314100874,0.11826796209667746,-0.9476074770934431,0.5049468889536608,0.10070901461438288,-1.1558013502969273,0.3666268089989989,0.1958883994126285,-0.06841831801151121,1.0,0.07996323529411765,-1.2456147321585007,1.0,0.05858585858585858,-0.9443025250520223,1.0
ENSG00000160218,TRAPPC10,0.12047559927418584,-0.4093430262925093,0.6330247878322245,0.22262204629962817,0.8937622824458895,0.2975356742898654,0.11329764144118074,-0.3263712757736217,1.0,0.03406754772393539,-1.8348460975449963,0.6808793655079145,0.23988970588235295,0.8787737468749222,0.9002043863968799,0.29292929292929293,1.251703129860385,1.0
ENSG00000241945,PWP2,0.004154331009454684,-1.4333885002591602,0.3596317808316025,0.017392347367158452,1.4361790882009604,0.5195525081140413,0.016784835769063814,1.35008957943303,0.5378063910184985,0.0,-0.30591763173816755,1.0,0.0,0.3780801630513704,1.0,0.05858585858585858,3.617352602177065,1.0
ENSG00000160221,GATD3A,0.0720084041638812,-0.3121256175164362,0.7473883909242197,0.09739714525608732,0.3713279438509929,0.94230659911451,0.06713934307625526,-0.24894810649984844,1.0,0.13627019089574155,0.9023996043865576,0.7800964352570041,0.07996323529411765,0.17261104475139044,1.0,0.0,-0.5770254429897865,1.0
ENSG00000225331,LINC01678,0.0360042020819406,0.5330031070980201,0.6830861967298355,0.01391387789372676,-1.0144823208086047,0.7423457015572058,0.008392417884531907,-1.4912126745479108,0.4963519440683291,0.025550660792951544,0.10911986754067637,1.0,0.11994485294117647,2.337438178554024,0.1715364723799084,0.0,0.825939223988482,1.0
ENSG00000285413,AP001056.2,0.002769554006303123,1.611005619099294,0.5588206157767875,0.0,0.4361790882009604,1.0,0.0,0.765127078711874,1.0,0.0,1.916474789598281,1.0,0.0,2.600472584387818,1.0,0.0,4.7328298195970016,1.0
ENSG00000237604,AP001056.1,0.0013847770031515615,-1.2958849765092255,0.741652726387284,0.00347846947343169,0.6992134940347547,1.0,0.0041962089422659535,1.0281614845456675,1.0,0.0,0.9164747895982801,1.0,0.026654411764705885,3.77039758583013,0.4886263159246509,0.0,3.7328298195970007,1.0
ENSG00000232124,AP001057.1,0.0,-2.973956881621863,0.10978000034426975,0.0,-0.9788584110778835,1.0,0.0041962089422659535,0.5427346573754255,1.0,0.0,0.5014372903194371,1.0,0.07996323529411765,5.992790007166578,0.0005049848751304496,0.0,3.3177923203181567,1.0
ENSG00000160223,ICOSLG,0.013847770031515614,-1.558919382343019,0.07144446263580469,0.0,-3.4051231657799814,0.058641701525953153,0.008392417884531907,-1.4224999244638967,0.5357170875184053,0.03406754772393539,0.5379631663445501,1.0,0.3465073529411765,4.852859746022103,4.167441108395027e-08,0.0,0.8915275656160588,1.0
ENSG00000278158,AP001059.3,0.0,-4.617813071396588,0.00013763236763254268,0.0,-2.622714600852608,0.2765446654328143,0.01258862682679786,-0.10934203920426722,1.0,0.0,-1.1424188994552882,1.0,0.2798713235294118,6.6448667037462705,1.9088980672052876e-10,0.0,1.6739361305434324,1.0
ENSG00000275799,AP001059.2,0.0013847770031515615,-3.9281531920087387,0.0001870196531040864,0.0,-2.9788584110778835,0.20487955325480114,0.02517725365359572,0.4570047833495421,1.0,0.0,-1.498562709680563,1.0,0.3198529411764706,5.8292912748836985,4.014341427510525e-09,0.0,1.3177923203181567,1.0
ENSG00000142182,DNMT3L,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.013327205882352942,5.185435085108974,0.5458521521764614,0.0,5.317792320318158,1.0
ENSG00000232010,AP001059.1,0.0013847770031515615,-0.5589193823430199,1.0,0.0,0.021141588922116483,1.0,0.0,0.3500895794330301,1.0,0.0,1.501437290319437,1.0,0.026654411764705885,4.77039758583013,0.3443385514576542,0.0,4.317792320318158,1.0
ENSG00000160224,AIRE,0.0,-2.973956881621863,0.1436837095315296,0.00347846947343169,0.21378666686451275,1.0,0.020981044711329767,3.350089579433031,0.09091422912494836,0.0,0.5014372903194371,1.0,0.013327205882352942,2.3780801630513704,1.0,0.0,3.3177923203181567,1.0
ENSG00000141959,PFKL,0.44589819501480277,0.19652654639637435,0.842895870888375,0.3234976610291472,-0.43549681482349967,0.9661073938646507,0.3944436405729996,-0.08848343430660255,1.0,0.38325991189427316,-0.114552106022344,1.0,0.6663602941176471,0.7311559542372792,0.9002043863968799,0.23434343434343433,-0.6010709169564374,1.0
ENSG00000241728,AP001062.3,0.0013847770031515615,-0.9739568816218629,0.9065585375341879,0.0,-0.30078650596524525,1.0,0.0,0.02816148454566747,1.0,0.0,1.1795091954320736,1.0,0.03998161764705883,5.185435085108974,0.09824469187779851,0.0,3.995864225430794,1.0
ENSG00000160226,CFAP410,0.062314965141820264,-1.295884976509225,0.0191618144437921,0.12870337051697253,0.3265545970264627,0.9558784484691247,0.15106352192157432,0.6053466346751049,0.6250873729884843,0.26402349486049925,1.4902100348961824,0.24943321196515275,0.11994485294117647,0.26895844067125774,1.0,0.05858585858585858,0.0049093650338014605,1.0
ENSG00000184441,AP001062.1,0.00969343902206093,-0.14388188306417504,1.0,0.0,-1.9788584110778835,0.5489883673303237,0.029373462595861672,2.180164577990718,0.11356552219068827,0.0,-0.49856270968056293,1.0,0.013327205882352942,1.2785444895004554,1.0,0.0,2.3177923203181567,1.0
ENSG00000260256,AP001063.1,0.0013847770031515615,1.026043118378137,0.7473883909242197,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000142185,TRPM2,0.08447139719224525,2.8103144273227,1.3415354049465e-05,0.01043540842029507,-2.0449476015356556,0.13759044617316832,0.01258862682679786,-1.7159996110247429,0.24350198150821878,0.008516886930983847,-1.607087166458732,0.977684966804051,0.013327205882352942,-0.923089371669195,1.0,0.0,0.18850930337319038,1.0
ENSG00000160233,LRRC3,0.006923885015757807,1.611005619099294,0.3879790991958398,0.0,-0.7862133331354872,1.0,0.0,-0.4572653426245745,1.0,0.008516886930983847,1.91647478959828,1.0,0.0,1.3780801630513704,1.0,0.0,3.510437398260553,1.0
ENSG00000274225,AP001065.3,0.005539108012606246,2.3479712132654997,0.21502596606705107,0.0,-0.30078650596524525,1.0,0.0,0.02816148454566747,1.0,0.0,1.1795091954320736,1.0,0.0,1.8635069902216124,1.0,0.0,3.995864225430794,1.0
ENSG00000184787,UBE2G2,0.3932766688950434,-0.033457893370524516,1.0,0.4139378673383711,0.07628314311457784,1.0,0.47836781941831863,0.3283008906677436,0.8766131560804634,0.3151248164464024,-0.33809803748731726,1.0,0.2798713235294118,-0.4844163131986954,1.0,0.29292929292929293,-0.2671701804029991,1.0
ENSG00000236519,LINC01424,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.008516886930983847,4.501437290319437,0.5572150191643606,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000184900,SUMO3,0.5926845573488683,0.16354664212807202,0.8929635284246669,0.5426412378553437,-0.054925068993473714,1.0,0.4070322673997975,-0.5290560256925838,0.9318457003812566,0.8261380323054333,0.6222916851938223,0.8273868725371231,0.42647058823529416,-0.38855629779117895,1.0,0.4101010101010101,-0.34576578389911605,1.0
ENSG00000183255,PTTG1IP,0.42235698596122623,1.0837586162344246,0.024989076407464915,0.2678421494542401,-0.24420297759887788,1.0,0.12169005932571264,-1.467533678078401,0.15852757505976517,0.23847283406754774,-0.3685021691161907,1.0,0.14659926470588236,-1.01423725972739,1.0,0.05858585858585858,-1.499191302937224,1.0
ENSG00000160255,ITGB2,5.109827141629261,1.0264340396759875,0.023812841975657525,3.8263164207748592,0.011021953298059772,1.0,1.7372305020981045,-1.2751527380815768,0.19237721140127229,1.7970631424375918,-1.148937111029256,0.9900473246694578,1.0261948529411766,-1.9433193753029183,0.9950906931488751,2.4606060606060605,-0.6793215014982383,1.0
ENSG00000227039,ITGB2-AS1,0.1717123483907936,-0.13745561390474226,0.9711218269695646,0.26088521050737673,0.7068266781446302,0.5107645738212244,0.1342786861525105,-0.4634972963360884,1.0,0.08516886930983848,-1.027815777815432,1.0,0.2532169117647059,0.5707252409937658,1.0,0.17575757575757575,0.2898863237482723,1.0
ENSG00000273027,AL844908.2,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.013327205882352942,5.185435085108974,0.5458521521764614,0.0,5.317792320318158,1.0
ENSG00000183250,LINC01547,0.0,-1.973956881621863,0.5963719952427824,0.0,0.021141588922116483,1.0,0.01258862682679786,4.35008957943303,0.08620956503615794,0.0,1.501437290319437,1.0,0.0,2.185435085108974,1.0,0.0,4.317792320318158,1.0
ENSG00000272825,AL844908.1,0.07339318116703275,1.6110056190992932,0.016967205721404827,0.01391387789372676,-1.723019506648293,0.2765446654328143,0.008392417884531907,-2.173472376623982,0.15852757505976517,0.017033773861967694,-1.022124665737576,1.0,0.11994485294117647,1.5531668696094614,0.5458521521764614,0.0,0.16804520081347452,1.0
ENSG00000160256,FAM207A,0.11355171425842804,-0.2993571684160301,0.7473883909242197,0.12522490104354084,0.0017762640551857167,1.0,0.12588626826797858,0.018883670957657195,1.0,0.16182085168869312,0.4396610927327469,1.0,0.17325367647058826,0.5581617795298532,1.0,0.29292929292929293,1.4029089339561078,1.0
ENSG00000276529,AP001505.1,0.012462993028364053,-0.7394916279848402,0.6240956534175148,0.00347846947343169,-1.6227146008526079,0.5444720540802815,0.03356967153812763,1.35008957943303,0.4107373191358409,0.025550660792951544,0.977875334262424,1.0,0.026654411764705885,1.185435085108974,1.0,0.11717171717171716,3.3177923203181567,1.0
ENSG00000197381,ADARB1,0.013847770031515614,-3.3089411293346718,8.617779264312094e-08,0.09739714525608732,0.33996377294165736,0.9661073938646507,0.15945593980610623,1.2604523669483538,0.13913456897162574,0.11071953010279002,0.5539047102135721,1.0,0.41314338235294124,2.693581988779299,0.006067255237707945,0.0,-0.6010709169564379,1.0
ENSG00000186866,POFUT2,0.04015853309139528,-0.5264979046506424,0.6077659237383823,0.05913398104833873,0.3837116683068258,0.9661073938646507,0.03356967153812763,-0.5023532321531121,1.0,0.09368575624082233,1.1322034806537173,0.6980593810222104,0.09329044117647059,1.1410409657505203,0.9002043863968799,0.0,0.12796776143814004,1.0
ENSG00000223768,LINC00205,0.022156432050424984,0.943580958186164,0.42341027607177567,0.0,-2.622714600852608,0.20487955325480114,0.01258862682679786,-0.10934203920426722,1.0,0.04258443465491924,1.7644716961532305,0.5572150191643606,0.0,-0.45842110466575026,1.0,0.0,1.6739361305434324,1.0
ENSG00000182871,COL18A1,0.012462993028364053,-2.044346209513261,0.00556803314100874,0.017392347367158452,-0.9174578664137405,0.7818524687829825,0.14686731297930836,3.5200145808753427,6.761893176179321e-07,0.008516886930983847,-1.1424188994552882,1.0,0.0,-1.486990256862521,1.0,0.0,0.6453669783466616,1.0
ENSG00000173638,SLC19A1,0.12047559927418584,2.398011895765095,2.1827081146942786e-05,0.00347846947343169,-3.6653589382611016,0.0016168923144326908,0.03356967153812763,-1.0649479198458138,0.5378063910184985,0.03406754772393539,-0.8204908045679264,1.0,0.026654411764705885,-0.9020277561413654,1.0,0.05858585858585858,0.6312917931349387,1.0
ENSG00000233922,LINC01694,0.002769554006303123,-0.3889943809007059,1.0,0.0,-0.5638209117990396,1.0,0.0,-0.23487292128812598,1.0,0.0,0.9164747895982801,1.0,0.0,1.600472584387818,1.0,0.17575757575757575,6.7328298195970016,0.009285473577412703
ENSG00000183570,PCBP3,0.0013847770031515615,-2.433388500259161,0.09912174327044902,0.00347846947343169,-0.43829002971518083,1.0,0.020981044711329767,2.1276971580965824,0.2080674700687978,0.025550660792951544,2.331512288877124,0.5572150191643606,0.013327205882352942,1.7260034664716768,1.0,0.0,2.7328298195970007,1.0
ENSG00000275139,AL133492.1,0.0,-1.973956881621863,0.6545613653040906,0.0,0.021141588922116483,1.0,0.01258862682679786,4.35008957943303,0.12589610799877152,0.0,1.501437290319437,1.0,0.0,2.185435085108974,1.0,0.0,4.317792320318158,1.0
ENSG00000205424,AL592528.1,0.0,-0.9739568816218629,1.0,0.00347846947343169,3.0211415889221165,0.6378627996713825,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000286886,AJ011931.2,0.0,-0.9739568816218629,1.0,0.00347846947343169,3.0211415889221165,0.6378627996713825,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000142156,COL6A1,0.0,-2.973956881621863,0.1089237089325929,0.01391387789372676,2.343069683809479,0.2975356742898654,0.01258862682679786,2.0281614845456675,0.46933708325456547,0.0,0.5014372903194371,1.0,0.0,1.185435085108974,1.0,0.0,3.3177923203181567,1.0
ENSG00000142173,COL6A2,0.0013847770031515615,-6.007379883159313,1.2036692774995953e-12,0.3861101115509176,4.436179088200961,3.6793378348806164e-13,0.016784835769063814,-2.3279823256796073,0.12589610799877152,0.11071953010279002,0.4139744490690971,1.0,0.026654411764705885,-1.2519702271983242,1.0,0.0,-0.7266017990402966,1.0
ENSG00000160284,SPATC1L,0.0429280870976984,-1.0183510009803158,0.11266622297665552,0.08348326736236056,0.47517321981682503,0.8347220198838482,0.10910143249891478,0.9552299620918165,0.33749633556979547,0.09368575624082233,0.6601350363384948,1.0,0.05330882352941177,-0.031795631111695144,1.0,0.0,-0.28212052186897063,1.0
ENSG00000160285,LSS,0.01938687804412186,-1.1114604053717976,0.17804559452184418,0.08696173683579225,2.262149688425912,0.0023108935410028277,0.020981044711329767,-0.45726534262457363,1.0,0.008516886930983847,-1.022124665737576,1.0,0.013327205882352942,-0.33812687094803895,1.0,0.0,0.7632034686405191,1.0
ENSG00000215424,MCM3AP-AS1,0.006923885015757807,-2.0894340990417986,0.027043501338822374,0.01043540842029507,-0.7862133331354872,0.9661073938646507,0.046158298364925486,1.6131239852668244,0.1784636844522209,0.09368575624082233,2.7644716961532305,0.047694566298229095,0.0,-0.7687612252779008,1.0,0.0,1.3635960099312818,1.0
ENSG00000160294,MCM3AP,0.1287842612930952,0.4721075132776056,0.5767845416099544,0.06261245052177042,-0.9008558990766096,0.6378627996713825,0.12588626826797858,0.25989177046145207,1.0,0.06813509544787077,-0.5954242489331527,1.0,0.1332720588235294,0.39693919030268576,1.0,0.11717171717171716,0.5808267261519506,1.0
ENSG00000239415,AP001469.3,0.011078216025212492,-0.3889943809007068,0.9668863678916909,0.02087081684059014,1.0211415889221174,0.7423457015572058,0.008392417884531907,-0.2348729212881251,1.0,0.017033773861967694,0.9164747895982801,1.0,0.013327205882352942,0.9375075716653889,1.0,0.0,1.9958642254307941,1.0
ENSG00000182362,YBEY,0.08724095119854837,-0.3833478177595646,0.6962961063729302,0.14957418735756267,0.7663276898932918,0.5049468889536608,0.08812038778758502,-0.1791634887018385,1.0,0.05110132158590309,-0.8409549071276419,1.0,0.17325367647058826,0.915974410115747,0.9002043863968799,0.05858585858585858,0.11811997548179276,1.0
ENSG00000160298,C21orf58,0.006923885015757807,-2.0894340990417986,0.034177496427404544,0.0,-2.9330547214647584,0.1988665185518209,0.09231659672985097,3.703726534047731,5.602732240343991e-05,0.017033773861967694,0.2284187959130204,1.0,0.013327205882352942,0.2785444895004554,1.0,0.0,1.3635960099312818,1.0
ENSG00000160299,PCNT,0.078932289179639,-0.11597588649429058,1.0,0.12522490104354084,0.8212040184133649,0.48938957411279055,0.05035450730719144,-0.7176550272028037,0.7856857036734372,0.09368575624082233,0.3050400775159332,1.0,0.03998161764705883,-0.697207964252867,1.0,0.05858585858585858,0.4109017247096385,1.0
ENSG00000286224,AP000471.1,0.0013847770031515615,1.026043118378137,0.7473883909242197,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.0,2.501437290319437,1.0,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
ENSG00000160305,DIP2A,0.15509502435297487,-1.078590422812456,0.034667257348231055,0.6191675662708408,2.037351816103376,8.012604846068166e-05,0.18043698451743598,-0.47588102079192107,1.0,0.11923641703377387,-1.0053000430962176,1.0,0.03998161764705883,-2.273996533528323,0.9002043863968799,0.23434343434343433,0.18439319490095873,1.0
ENSG00000223692,DIP2A-IT1,0.0013847770031515615,-0.5589193823430199,1.0,0.00695693894686338,2.6061040896432726,0.5049468889536608,0.0,0.3500895794330301,1.0,0.0,1.501437290319437,1.0,0.0,2.185435085108974,1.0,0.0,4.317792320318158,1.0
ENSG00000160307,S100B,0.011078216025212492,-5.12144449394442,1.2036692774995953e-12,0.841789612570469,3.536563156390196,4.000751227563706e-09,0.24338011865142528,0.16127026623824747,1.0,0.15330396475770927,-0.5220982241413528,1.0,0.0,-4.167711740389109,0.9002043863968799,0.0,-2.0353545051799258,1.0
ENSG00000160310,PRMT2,0.3655811288320122,-1.6106088593545196,0.00023662457339274033,1.3774739114789494,1.2195085584283503,0.03532770817908151,1.2462740558529881,0.9417242154223999,0.15917281650214113,0.6898678414096917,-0.11685867306926428,1.0,0.45312500000000006,-0.7269410495832742,1.0,0.8787878787878787,0.25035795956163504,1.0
ENSG00000198918,RPL39,0.0,-0.9739568816218629,1.0,0.0,1.0211415889221165,1.0,0.0,1.35008957943303,1.0,0.008516886930983847,4.501437290319437,0.5572150191643606,0.0,3.185435085108974,1.0,0.0,5.317792320318158,1.0
